index,lons,lats,temperature FH0,temperature FH1,temperature FH2,temperature FH3,temperature FH4,temperature FH5,temperature FH6,temperature FH7,temperature FH8,temperature FH9,temperature FH10,temperature FH11,temperature FH12,temperature FH13,temperature FH14,temperature FH15
134846,130.375,33.6000000000008,18.65562988281249,18.30089355468749,17.926778564453116,17.48259521484374,17.28508544921874,17.18706298828124,16.819661865234366,16.561116943359366,16.47166992187499,16.47459960937499,17.289998779296866,18.74211669921874,19.729940185546866,20.376729736328116,20.78661132812499,20.71068359374999
