index,lons,lats,Uwind FH40m/s,Uwind FH41m/s,Uwind FH42m/s,Uwind FH43m/s,Uwind FH44m/s,Uwind FH45m/s,Uwind FH46m/s,Uwind FH47m/s,Uwind FH48m/s,Uwind FH49m/s,Uwind FH50m/s,Uwind FH51m/s
134846,130.375,33.6000000000008,-1.588627815246582,-0.397186279296875,-1.229783058166504,-1.0301799774169922,-1.557917594909668,-1.6044321060180664,-1.2990636825561523,-0.9468564987182617,-0.8948287963867188,-0.21721458435058594,0.6543979644775391,0.8695468902587891
