index,lons,lats,temperature FH0,temperature FH1,temperature FH2,temperature FH3,temperature FH4,temperature FH5,temperature FH6,temperature FH7,temperature FH8,temperature FH9,temperature FH10,temperature FH11,temperature FH12,temperature FH13,temperature FH14,temperature FH15
134846,130.375,33.6000000000008,19.890157470703116,20.25792480468749,20.324849853515616,20.10124755859374,19.96269775390624,19.685750732421866,19.36314941406249,19.06310058593749,18.850972900390616,18.536153564453116,18.18620849609374,18.09270263671874,17.889608154296866,17.59154296874999,17.271138916015616,16.976766357421866
