index,lons,lats,temperature FH16,temperature FH17,temperature FH18,temperature FH19,temperature FH20,temperature FH21,temperature FH22,temperature FH23,temperature FH24,temperature FH25,temperature FH26,temperature FH27,temperature FH28,temperature FH29,temperature FH30,temperature FH31,temperature FH32,temperature FH33
134846,130.375,33.6000000000008,20.656392822265616,20.395955810546866,20.32781005859374,20.43120361328124,20.18773437499999,19.85613037109374,19.626973876953116,19.655538330078116,19.47075439453124,19.246480712890616,19.07738281249999,18.79540039062499,18.74101806640624,18.531881103515616,18.844136962890616,18.87199951171874,18.64110351562499,18.470662841796866
