index,lons,lats,Vwind FH34m/s,Vwind FH35m/s,Vwind FH36m/s,Vwind FH37m/s,Vwind FH38m/s,Vwind FH39m/s
134846,130.375,33.6000000000008,1.0731010437011719,1.1947298049926758,1.3867273330688477,1.481088638305664,1.4645814895629883,1.1435117721557617
