index,lons,lats,Vwind FH16m/s,Vwind FH17m/s,Vwind FH18m/s,Vwind FH19m/s,Vwind FH20m/s,Vwind FH21m/s,Vwind FH22m/s,Vwind FH23m/s,Vwind FH24m/s,Vwind FH25m/s,Vwind FH26m/s,Vwind FH27m/s,Vwind FH28m/s,Vwind FH29m/s,Vwind FH30m/s,Vwind FH31m/s,Vwind FH32m/s,Vwind FH33m/s
134846,130.375,33.6000000000008,0.5833015441894531,0.009848594665527344,0.06351852416992188,1.1992998123168945,1.857818603515625,1.6342954635620117,1.4047479629516602,1.1888246536254883,0.38867950439453125,-0.7118797302246094,-2.195110321044922,-2.0514707565307617,-2.3265819549560547,-2.11151123046875,-1.5604734420776367,-1.428863525390625,-0.7971735000610352,-0.012036323547363281
