index,lons,lats,Vwind FH40m/s,Vwind FH41m/s,Vwind FH42m/s,Vwind FH43m/s,Vwind FH44m/s,Vwind FH45m/s,Vwind FH46m/s,Vwind FH47m/s,Vwind FH48m/s,Vwind FH49m/s,Vwind FH50m/s,Vwind FH51m/s
134846,130.375,33.6000000000008,1.3434009552001953,1.5338354110717773,1.3927679061889648,1.8168144226074219,1.189274787902832,1.656275749206543,1.5848255157470703,1.1248540878295898,0.24539566040039062,-1.1201410293579102,-2.580575942993164,-2.8831920623779297
