index,lons,lats,Vwind FH34m/s,Vwind FH35m/s,Vwind FH36m/s,Vwind FH37m/s,Vwind FH38m/s,Vwind FH39m/s
134846,130.375,33.6000000000008,1.3355255126953125,1.0298900604248047,0.7357511520385742,-0.6449899673461914,-2.497844696044922,-3.202315330505371
