index,lons,lats,Uwind FH0m/s,Uwind FH1m/s,Uwind FH2m/s,Uwind FH3m/s,Uwind FH4m/s,Uwind FH5m/s,Uwind FH6m/s,Uwind FH7m/s,Uwind FH8m/s,Uwind FH9m/s,Uwind FH10m/s,Uwind FH11m/s,Uwind FH12m/s,Uwind FH13m/s,Uwind FH14m/s,Uwind FH15m/s
134846,130.375,33.6000000000008,-0.09841728210449219,0.6151533126831055,1.43426513671875,1.4335317611694336,1.7719135284423828,1.9418411254882812,2.4771900177001953,2.3265199661254883,2.118762969970703,2.140361785888672,1.7786865234375,1.4661684036254883,1.3337640762329102,0.9991636276245117,0.2523517608642578,-0.506596565246582
