index,lons,lats,temperature FH40,temperature FH41,temperature FH42,temperature FH43,temperature FH44,temperature FH45,temperature FH46,temperature FH47,temperature FH48,temperature FH49,temperature FH50,temperature FH51
134846,130.375,33.6000000000008,21.498311767578116,21.50615478515624,21.34843994140624,20.89507080078124,20.47496582031249,20.012899169921866,19.53392578124999,19.391805419921866,19.135274658203116,19.035787353515616,18.782064208984366,18.490865478515616
