index,lons,lats,Uwind FH16m/s,Uwind FH17m/s,Uwind FH18m/s,Uwind FH19m/s,Uwind FH20m/s,Uwind FH21m/s,Uwind FH22m/s,Uwind FH23m/s,Uwind FH24m/s,Uwind FH25m/s,Uwind FH26m/s,Uwind FH27m/s,Uwind FH28m/s,Uwind FH29m/s,Uwind FH30m/s,Uwind FH31m/s,Uwind FH32m/s,Uwind FH33m/s
134846,130.375,33.6000000000008,0.8009653091430664,0.6409482955932617,0.45442867279052734,0.07436656951904297,0.7882823944091797,0.6541624069213867,0.7810430526733398,0.3409233093261719,1.0852527618408203,-0.20676708221435547,-1.154266357421875,-1.1619396209716797,-0.07293510437011719,-0.8276433944702148,-1.8453598022460938,-1.6085405349731445,-1.4040861129760742,-1.2606697082519531
