index,lons,lats,Uwind FH34m/s,Uwind FH35m/s,Uwind FH36m/s,Uwind FH37m/s,Uwind FH38m/s,Uwind FH39m/s
134846,130.375,33.6000000000008,0.7739191055297852,1.2186508178710938,0.17506790161132812,-0.15025711059570312,-0.4970369338989258,-1.4589853286743164
