index,lons,lats,Uwind FH0m/s,Uwind FH1m/s,Uwind FH2m/s,Uwind FH3m/s,Uwind FH4m/s,Uwind FH5m/s,Uwind FH6m/s,Uwind FH7m/s,Uwind FH8m/s,Uwind FH9m/s,Uwind FH10m/s,Uwind FH11m/s
134846,130.375,33.6000000000008,-1.2642498016357422,-1.2453861236572266,-1.056168556213379,-1.031057357788086,-1.055084228515625,-1.188547134399414,-0.8272533416748047,-0.4401397705078125,-0.7252368927001953,-0.7544803619384766,0.34636402130126953,1.4807586669921875
