index,lons,lats,Uwind FH0m/s,Uwind FH1m/s,Uwind FH2m/s,Uwind FH3m/s,Uwind FH4m/s,Uwind FH5m/s
134846,130.375,33.6000000000008,-1.3081245422363281,-2.0259552001953125,-1.9207382202148438,-1.5754718780517578,-1.4624271392822266,-1.4151287078857422
