index,lons,lats,temperature FH0,temperature FH1,temperature FH2,temperature FH3,temperature FH4,temperature FH5,temperature FH6,temperature FH7,temperature FH8,temperature FH9,temperature FH10,temperature FH11
134846,130.375,33.6000000000008,20.51628662109374,20.504354248046866,20.635640869140616,20.812764892578116,20.95677734374999,20.82933593749999,20.876058349609366,21.107991943359366,21.470479736328116,22.038778076171866,22.627462158203116,22.433553466796866
