index,lons,lats,Vwind FH0m/s,Vwind FH1m/s,Vwind FH2m/s,Vwind FH3m/s,Vwind FH4m/s,Vwind FH5m/s
134846,130.375,33.6000000000008,-4.59632682800293,-3.989603042602539,-3.007204055786133,-2.7969799041748047,-2.2453784942626953,-1.7778949737548828
