index,lons,lats,radiation FH0-1W/m2(avg),radiation FH1-2W/m2(avg),radiation FH2-3W/m2(avg),radiation FH3-4W/m2(avg),radiation FH4-5W/m2(avg),radiation FH5-6W/m2(avg),radiation FH6-7W/m2(avg),radiation FH7-8W/m2(avg),radiation FH8-9W/m2(avg),radiation FH9-10W/m2(avg),radiation FH10-11W/m2(avg),radiation FH11-12W/m2(avg),radiation FH12-13W/m2(avg),radiation FH13-14W/m2(avg),radiation FH14-15W/m2(avg),radiation FH15-16W/m2(avg),radiation FH16-17W/m2(avg),radiation FH17-18W/m2(avg)
134846,130.375,33.6000000000008,0.0,0.0,0.0,0.0,0.0,24.4375,150.49575954675674,319.27669048309326,504.9189510345459,686.6647567749023,824.8127403259277,912.129508972168,930.1452617645264,879.2857570648193,740.7124137878418,593.1011295318604,413.4226016998291,231.52086448669434
