,DateTime,Date,Year,Month,Day,Hour,wind 10m[m/s],index,temperature,index,radiation,index,Uwind,index,Vwind,index,MSL,wind output STC[kW],rho,wind output[kW],wind output from power curve[kW],ts,É÷,n,É¬ the solar declination,cosÉ∆,É∆(radian),É∆(degree),cosÉ∆z,É∆z(radian),É∆z(degree),Gon(the extraterrestrial normal radiation)[kW/m2],Go(the extraterrestrial horizontal radiation)[kW/m2],_Go(the extraterrestrial horizontal radiation averaged over the time step )[kW/m2],the global horizontal radiation[kW/m2],kt(the clearness index),_Gd(the diffuse radiation)[kW/m2],_Gb(the beam radiation)[kW/m2],_G,Rb,Af,f,_Gt,temperature[K],Tc(the PV cell temperature)[K],Tc(the PV cell temperature)[ÅãC],Ppv(the output of the PV array)[Wh]
0,2019-06-22 10:00:00,2019-06-22 10:00:00,2019,6,22,10,2.9080976948681774,temperature FH0,22.513631591796866,radiation FH0-1W/m2(avg),405.1341428756714,Uwind FH0m/s,0.9737958908081056,Vwind FH0m/s,2.74021053314209,Pressure reduced to MSL0 hPa,1005.6654663085938,0.0,1.1851511257414038,0.0,0.0,10,-30,173,23.448045645453604,0.7969191677832811,0.6486183937894493,37.163096478689894,0.8824341709162328,0.48978468511372314,28.062595327160334,1.3224908739893244,1.1670111379330537,0.9387287384353777,0.4051341428756714,0.4315774368971883,0.3215576430698365,0.08357649980583493,0.4051341428756714,0.9030919178433885,0.07845566222557601,0.4541953324719582,0.3800575319136288,295.66363159179684,304.60765217616427,31.457652176164288,74.58327282920372
1,2019-06-22 11:00:00,2019-06-22 11:00:00,2019,6,22,11,3.554409134482477,temperature FH1,22.73747802734374,radiation FH1-2W/m2(avg),519.2623348236084,Uwind FH1m/s,0.09245681762695312,Vwind FH1m/s,3.553206443786621,Pressure reduced to MSL1 hPa,1005.3153076171876,0.009783690608514297,1.1838421877277077,0.009454976076762933,0.004925381364475841,11,-15,173,23.448045645453604,0.8885682403121767,0.47658169342954265,27.30611962671047,0.9589935006278488,0.2873668751786879,16.464909119601554,1.3224908739893244,1.2682601527954056,1.0070107668576391,0.5192623348236084,0.5156472521579468,0.3271842212748326,0.1920781135487758,0.5192623348236084,0.9265633601587863,0.19342472842132138,0.6081987594609078,0.4909797128259176,295.8874780273437,307.4418672691803,34.29186726918033,95.63438890590594
2,2019-06-22 12:00:00,2019-06-22 12:00:00,2019,6,22,12,4.406250514443818,temperature FH2,22.76720214843749,radiation FH2-3W/m2(avg),554.0367527008057,Uwind FH2m/s,0.3622493743896485,Vwind FH2m/s,4.391334533691406,Pressure reduced to MSL2 hPa,1005.851806640625,0.024816185549008555,1.18435498248245,0.02399279428667531,0.013184050454763507,12,0,173,23.448045645453604,0.9198280322079582,0.4031544005816244,23.099045645453618,0.985106462258869,0.17280425257650497,9.900954354546418,1.3224908739893244,1.3027943062452632,1.0070107668576391,0.5540367527008057,0.550179571991736,0.30723257336187904,0.24680417933892662,0.5540367527008057,0.933734644374146,0.24853446589976277,0.6674319112151118,0.5261826134840184,295.91720214843747,308.3000329857614,35.15003298576141,102.25881112270416
3,2019-06-22 13:00:00,2019-06-22 13:00:00,2019,6,22,13,5.0001390787730315,temperature FH3,22.59386230468749,radiation FH3-4W/m2(avg),540.7389526367189,Uwind FH3m/s,0.2049875259399414,Vwind FH3m/s,4.995935440063477,Pressure reduced to MSL3 hPa,1005.8209838867188,0.03529657197834762,1.1850128364462973,0.0341444007158307,0.020833013146203935,13,15,173,23.448045645453604,0.8885682403121767,0.47658169342954265,27.30611962671047,0.9589935006278488,0.2873668751786879,16.464909119601554,1.3224908739893244,1.2682601527954056,0.9387287384353777,0.5407389526367189,0.5760332356906356,0.26863702296920217,0.27210192966751673,0.5407389526367189,0.9265633601587863,0.2554299011626198,0.7093686366611422,0.511295286384499,295.74386230468747,307.77634471093603,34.62634471093605,99.50345903029647
4,2019-06-22 14:00:00,2019-06-22 14:00:00,2019,6,22,14,5.041330562708371,temperature FH4,22.57890869140624,radiation FH4-5W/m2(avg),530.2403831481934,Uwind FH4m/s,0.04398822784423828,Vwind FH4m/s,5.041138648986816,Pressure reduced to MSL4 hPa,1005.4080200195312,0.036023480518383014,1.1845861969741436,0.034835034929831414,0.021421157158968085,14,30,173,23.448045645453604,0.7969191677832811,0.6486183937894493,37.163096478689894,0.8824341709162328,0.48978468511372314,28.062595327160334,1.3224908739893244,1.1670111379330537,0.8068179889864451,0.5302403831481933,0.6571995051998049,0.17150206821767353,0.3587383149305198,0.5302403831481933,0.9030919178433885,0.289436525824628,0.8225313916300444,0.49150078373779793,295.7289086914062,307.2955604687024,34.1455604687024,95.77290971944504
5,2019-06-22 15:00:00,2019-06-22 15:00:00,2019,6,22,15,5.043972167328621,temperature FH5,22.39079833984374,radiation FH5-6W/m2(avg),521.0174369812012,Uwind FH5m/s,0.09428787231445312,Vwind FH5m/s,5.0430908203125,Pressure reduced to MSL5 hPa,1004.7816772460938,0.036070097070505076,1.1846017448302848,0.03488057136809637,0.021459129799151266,15,45,173,23.448045645453604,0.651126547456862,0.8617285208731041,49.373407332079935,0.7606458649235932,0.7064888775824006,40.478830958406235,1.3224908739893244,1.0059472146991684,0.6202680180929652,0.5210174369812012,0.839987588886312,0.0859678771018982,0.435049559879303,0.5210174369812012,0.8560179940270465,0.26984732827855207,0.9137833441248533,0.4595883227047736,295.5407983398437,306.35644353416274,33.20644353416276,89.77673527172139
6,2019-06-22 16:00:00,2019-06-22 16:00:00,2019,6,22,16,4.956121305758123,temperature FH6,22.347493896484366,radiation FH6-7W/m2(avg),433.3298625946045,Uwind FH6m/s,0.05412006378173828,Vwind FH6m/s,4.955825805664063,Pressure reduced to MSL6 hPa,1004.4263305664062,0.03451978774867276,1.184356342901529,0.03337447312306536,0.020212775931440524,16,60,173,23.448045645453604,0.4611259054744684,1.0915326838088295,62.5402159828337,0.6019282544386366,0.9248827150502454,52.99187611697981,1.3224908739893244,0.796044623291421,0.3917918979829256,0.4333298625946045,1.1060204787937937,0.07149942732810974,0.3618304352664947,0.4333298625946045,0.7660811767417669,0.14176223298104804,0.9137833441248533,0.34954195468083943,295.49749389648434,303.7233812299734,30.57338122997345,68.75397813595724
7,2019-06-22 17:00:00,2019-06-22 17:00:00,2019,6,22,17,5.09861565561072,temperature FH7,22.11113525390624,radiation FH7-8W/m2(avg),301.88420867919916,Uwind FH7m/s,0.40720462799072266,Vwind FH7m/s,5.082328796386719,Pressure reduced to MSL7 hPa,1004.3780517578124,0.03703439392254212,1.1852474556881247,0.03583258870991411,0.02225151586230993,17,75,173,23.448045645453604,0.239865471596293,1.3285690520402522,76.12139947360309,0.4170976823226596,1.1405467102574576,65.34851283528268,1.3224908739893244,0.5516078784338155,0.13695989866718397,0.3018842086791992,2.204179556329736,0.04981089443206787,0.2520733142471313,0.3018842086791992,0.5750822451483613,0.03452393557598833,0.9137833441248533,0.19595964831201673,295.2611352539062,299.87271897751566,26.722718977515683,38.93326203950329
8,2019-06-22 18:00:00,2019-06-22 18:00:00,2019,6,22,18,4.971058854515055,temperature FH8,21.857259521484366,radiation FH8-9W/m2(avg),155.98889064788818,Uwind FH8m/s,0.5588178634643555,Vwind FH8m/s,4.939549446105957,Pressure reduced to MSL8 hPa,1004.471435546875,0.034783391550265684,1.1863777447259318,0.03368672785414142,0.020422298299956364,18,90,173,23.448045645453604,0.002423778740978489,1.5683725456807482,89.86112757169579,0.21875004661840397,1.3502630180985817,77.36437216964542,1.3224908739893244,0.28929494033757847,0.12686160023068135,0.15598889064788818,1.2295989516468548,0.02573816695690155,0.13025072369098661,0.15598889064788818,0.01108012902601398,0.01652381523864288,0.9137833441248532,0.027722659396844766,295.00725952148434,295.6596661059568,22.509666105956796,5.568074630362027
9,2019-06-22 19:00:00,2019-06-22 19:00:00,2019,6,22,19,4.967779118769688,temperature FH9,21.544637451171866,radiation FH9-10W/m2(avg),58.25,Uwind FH9m/s,1.2120065689086914,Vwind FH9m/s,4.817662239074707,Pressure reduced to MSL9 hPa,1004.8847045898438,0.034725513860641544,1.1881249229352173,0.03368020284045759,0.02037621068610493,19,105,173,23.448045645453604,-0.23501791411433626,1.8080333251769602,103.59267875164419,0.020402410914148156,1.5503925001698244,88.83094684846671,1.3224908739893244,0.026982002241341122,0.3816935995464226,0.05825,0.15260931823122037,0.05744994564917283,0.0008000543508271743,0.05825,11.519124632048356,0.0003053756250000006,0.11719572791194165,0.0632991572413899,294.69463745117184,296.18427761825257,23.034277618252588,12.696488664438643
