,Date,temperature,radiation,MSL,wind 10m[m/s],wind output[kW],wind output from power curve[kW],Tc(the PV cell temperature)[ÅãC],Ppv(the output of the PV array)[Wh]
0,2019-06-22 10:00:00,22.513631591796866,405.1341428756714,1005.6654663085938,2.9080976948681774,0.0,0.0,31.457652176164288,74.58327282920372
1,2019-06-22 11:00:00,22.73747802734374,519.2623348236084,1005.3153076171876,3.554409134482477,0.009454976076762933,0.004925381364475841,34.29186726918033,95.63438890590594
2,2019-06-22 12:00:00,22.76720214843749,554.0367527008057,1005.851806640625,4.406250514443818,0.02399279428667531,0.013184050454763507,35.15003298576141,102.25881112270416
3,2019-06-22 13:00:00,22.59386230468749,540.7389526367189,1005.8209838867188,5.0001390787730315,0.0341444007158307,0.020833013146203935,34.62634471093605,99.50345903029647
4,2019-06-22 14:00:00,22.57890869140624,530.2403831481934,1005.4080200195312,5.041330562708371,0.034835034929831414,0.021421157158968085,34.1455604687024,95.77290971944504
5,2019-06-22 15:00:00,22.39079833984374,521.0174369812012,1004.7816772460938,5.043972167328621,0.03488057136809637,0.021459129799151266,33.20644353416276,89.77673527172139
6,2019-06-22 16:00:00,22.347493896484366,433.3298625946045,1004.4263305664062,4.956121305758123,0.03337447312306536,0.020212775931440524,30.57338122997345,68.75397813595724
7,2019-06-22 17:00:00,22.11113525390624,301.88420867919916,1004.3780517578124,5.09861565561072,0.03583258870991411,0.02225151586230993,26.722718977515683,38.93326203950329
8,2019-06-22 18:00:00,21.857259521484366,155.98889064788818,1004.471435546875,4.971058854515055,0.03368672785414142,0.020422298299956364,22.509666105956796,5.568074630362027
9,2019-06-22 19:00:00,21.544637451171866,58.25,1004.8847045898438,4.967779118769688,0.03368020284045759,0.02037621068610493,23.034277618252588,12.696488664438643
10,2019-06-22 20:00:00,21.32454467773437,5.25,1005.5352783203124,4.392800589083988,0.023872221904475504,0.013028815075297184,21.440372235560176,0.9912597138092651
11,2019-06-22 21:00:00,21.176137695312487,0.0,1006.0510864257812,4.428955364670887,0.024516824266743155,0.013447911757057743,21.17613769531249,0.0
12,2019-06-22 22:00:00,21.006948242187487,0.0,1006.5336303710938,4.023318149351497,0.017575763640482772,0.009075989479603405,21.00694824218749,0.0
13,2019-06-22 23:00:00,20.787984619140612,0.0,1006.5935668945312,3.308859882021746,0.005309019096724034,0.003138284962531955,20.787984619140616,0.0
14,2019-06-23 00:00:00,20.530141601562487,0.0,1006.5083618164062,2.878180402699819,0.0,0.0,20.53014160156249,0.0
15,2019-06-23 01:00:00,20.267629394531237,0.0,1006.091064453125,3.052227147267005,0.0008988800473141709,0.0015543877835896766,20.26762939453124,0.0
16,2019-06-23 02:00:00,20.020375976562487,0.0,1005.7224731445312,2.977115392041401,0.0,0.0,20.02037597656249,0.0
17,2019-06-23 03:00:00,19.853139648437487,0.0,1005.3026123046876,2.9069763738502106,0.0,0.0,19.85313964843749,0.0
18,2019-06-23 04:00:00,19.697164306640612,0.0,1005.161376953125,2.760762107929774,0.0,0.0,19.697164306640616,0.0
19,2019-06-23 05:00:00,19.598043212890612,0.0,1005.0380859375,2.7984236277165837,0.0,0.0,19.598043212890616,0.0
20,2019-06-23 06:00:00,19.526113281249987,24.4375,1005.09912109375,2.683451446881256,0.0,0.0,20.057191530145474,4.561073644630821
21,2019-06-23 07:00:00,19.475545654296862,150.49575954675674,1005.5365600585938,2.7602187306350072,0.0,0.0,22.641074006110898,27.007637454944984
22,2019-06-23 08:00:00,19.857808837890612,319.27669048309326,1005.591796875,3.915473529075977,0.015770398453218516,0.008035621924729851,26.46641031518999,55.830129249780704
23,2019-06-23 09:00:00,20.360006103515612,504.9189510345459,1006.051513671875,4.445204341285475,0.024864567691792294,0.01363814117340447,30.999856430597276,88.83119293132049
24,2019-06-23 10:00:00,20.882619628906237,686.6647567749022,1006.2896118164062,4.862365346899696,0.03199239153374033,0.01892014875522062,35.79487914070921,122.93672814833832
25,2019-06-23 11:00:00,21.192678222656237,824.8127403259277,1006.3245849609376,5.266166064782598,0.03888937157874391,0.024763167179475798,39.504367029195635,149.4754710632396
26,2019-06-23 12:00:00,21.388601074218737,912.129508972168,1006.3778686523438,5.328600857374279,0.03993633978634837,0.025730718509099915,41.78369081327952,165.46486570398514
27,2019-06-23 13:00:00,21.52263427734374,930.1452617645264,1006.2723999023438,5.298673054262445,0.039401005794934704,0.025264784819120624,42.17128176530076,167.34687189683234
28,2019-06-23 14:00:00,21.58498168945312,879.2857570648192,1006.0914916992188,5.34900988564627,0.040248062983947314,0.026050721096402468,40.6572320597042,155.2027501627651
29,2019-06-23 15:00:00,21.77196289062499,740.7124137878418,1005.9259643554688,5.477578850109982,0.042417076768584736,0.028108801988193592,37.12275272535709,126.10599694645374
30,2019-06-23 16:00:00,21.76695800781249,593.1011295318604,1005.6959228515624,6.03706017246957,0.051984597812625856,0.03791265421554836,33.00639483139105,93.3436686028848
31,2019-06-23 17:00:00,21.637166748046866,413.4226016998291,1005.6770629882812,5.987017390311354,0.051149579882401826,0.036979596359475245,27.946176222439362,53.09488786348736
