index,lons,lats,Vwind FH0m/s,Vwind FH1m/s,Vwind FH2m/s,Vwind FH3m/s,Vwind FH4m/s,Vwind FH5m/s,Vwind FH6m/s,Vwind FH7m/s,Vwind FH8m/s,Vwind FH9m/s,Vwind FH10m/s,Vwind FH11m/s
134846,130.375,33.6000000000008,0.513819694519043,1.186121940612793,1.2821855545043945,0.6163053512573242,0.5558404922485352,1.122955322265625,0.992548942565918,0.5485744476318359,0.567784309387207,0.0706186294555664,-1.036931037902832,-2.6174821853637695
