index,lons,lats,Uwind FH0m/s,Uwind FH1m/s,Uwind FH2m/s,Uwind FH3m/s,Uwind FH4m/s,Uwind FH5m/s
134846,130.375,33.6000000000008,0.3606071472167969,0.5337276458740234,-0.27391624450683594,0.025412559509277344,-0.2727928161621094,-0.0940103530883789
