index,lons,lats,temperature FH0,temperature FH1,temperature FH2,temperature FH3,temperature FH4,temperature FH5
134846,130.375,33.6000000000008,22.055745849609366,21.72087646484374,21.491231689453116,21.445394287109366,21.32091308593749,21.059041748046866
