index,lons,lats,temperature FH0,temperature FH1,temperature FH2,temperature FH3,temperature FH4,temperature FH5,temperature FH6,temperature FH7,temperature FH8,temperature FH9,temperature FH10,temperature FH11,temperature FH12,temperature FH13,temperature FH14,temperature FH15,temperature FH16,temperature FH17
134846,130.375,33.6000000000008,20.530721435546866,20.50005126953124,20.24016357421874,20.10741210937499,20.550802001953116,20.69865966796874,21.095601806640616,21.41087890624999,21.95134521484374,22.54411865234374,23.041890869140616,23.32115722656249,23.32774902343749,23.12407470703124,23.02239013671874,22.88200927734374,22.626424560546866,22.388326416015616
