index,lons,lats,Pressure reduced to MSL0 hPa,Pressure reduced to MSL1 hPa,Pressure reduced to MSL2 hPa,Pressure reduced to MSL3 hPa,Pressure reduced to MSL4 hPa,Pressure reduced to MSL5 hPa,Pressure reduced to MSL6 hPa,Pressure reduced to MSL7 hPa,Pressure reduced to MSL8 hPa,Pressure reduced to MSL9 hPa,Pressure reduced to MSL10 hPa,Pressure reduced to MSL11 hPa,Pressure reduced to MSL12 hPa,Pressure reduced to MSL13 hPa,Pressure reduced to MSL14 hPa,Pressure reduced to MSL15 hPa,Pressure reduced to MSL16 hPa,Pressure reduced to MSL17 hPa
134846,130.375,33.6000000000008,1006.1427612304688,1005.9777221679688,1005.6904296875,1005.851318359375,1006.4402465820312,1007.03076171875,1007.6807861328125,1008.0306396484375,1008.079833984375,1008.0918579101562,1008.0656127929688,1007.9159545898438,1007.6373901367188,1007.357666015625,1007.3611450195312,1007.107177734375,1006.9769897460938,1007.0946655273438
