index,lons,lats,Uwind FH0m/s,Uwind FH1m/s,Uwind FH2m/s,Uwind FH3m/s,Uwind FH4m/s,Uwind FH5m/s,Uwind FH6m/s,Uwind FH7m/s,Uwind FH8m/s,Uwind FH9m/s,Uwind FH10m/s,Uwind FH11m/s,Uwind FH12m/s,Uwind FH13m/s,Uwind FH14m/s,Uwind FH15m/s
134846,130.375,33.6000000000008,-0.5212545394897461,0.40435028076171875,0.8705596923828125,1.3501520156860352,1.184046745300293,0.936427116394043,0.5776968002319336,0.2725076675415039,0.08319759368896484,0.1498737335205078,0.27860450744628906,0.5324640274047852,0.5401945114135742,0.5882415771484375,0.5686607360839844,0.04480457305908203
