index,lons,lats,Uwind FH0m/s,Uwind FH1m/s,Uwind FH2m/s,Uwind FH3m/s,Uwind FH4m/s,Uwind FH5m/s,Uwind FH6m/s,Uwind FH7m/s,Uwind FH8m/s,Uwind FH9m/s,Uwind FH10m/s,Uwind FH11m/s
134846,130.375,33.6000000000008,-1.0042142868041992,-1.1733732223510742,-0.6397037506103516,-0.8524341583251953,-0.8294239044189453,-1.1353139877319336,-0.7524843215942383,-0.6023378372192383,-0.7396106719970703,-0.3151540756225586,0.02638721466064453,1.1685237884521484
