,Date,temperature,radiation,MSL,wind 10m[m/s],wind output[kW],wind output from power curve[kW],Tc(the PV cell temperature)[ÅãC],Ppv(the output of the PV array)[Wh]
0,2019-06-19 10:00:00,22.06227661132812,548.1745319366455,1007.46337890625,1.2877934222753264,0.0,0.0,34.06442580796147,99.40017268103567
1,2019-06-19 11:00:00,22.29674316406249,667.0770301818848,1007.1511840820312,2.6064106836952905,0.0,0.0,37.12487703998636,121.81171431635694
2,2019-06-19 12:00:00,22.45805908203124,746.0273189544678,1007.0093383789062,4.024424623413963,0.01751667146818438,0.009086929065518085,39.14300232008702,136.32851508157307
3,2019-06-19 13:00:00,22.52571655273437,653.1251983642577,1006.2681274414062,4.791400779900485,0.030601672706836495,0.017967496861173035,37.04054961239774,119.26475751696896
4,2019-06-19 14:00:00,22.53172851562499,658.9992485046388,1005.4614868164062,4.872968472434587,0.03196875818295349,0.01906439360738966,36.84028637586425,117.63253916545274
5,2019-06-19 15:00:00,22.90495849609374,652.1912326812743,1004.7549438476562,4.857372530258272,0.0316403426927774,0.018852398021595704,36.431848068138606,111.32721978262882
6,2019-06-19 16:00:00,23.08061767578124,537.0694751739502,1004.2459106445312,4.8318828761678,0.031171821362372426,0.018508223945553827,33.26579396082133,84.53021660385856
7,2019-06-19 17:00:00,22.95369506835937,420.2588634490967,1004.1307373046876,5.141987872157257,0.03646009449446799,0.022889820684799576,29.367371560846948,53.77630884292008
8,2019-06-19 18:00:00,22.88191772460937,242.4568929672241,1004.0614013671876,4.1865624575421565,0.020200712356404863,0.010748266641541979,23.887958444888625,8.55588748589666
9,2019-06-19 19:00:00,22.66014648437499,92.125,1004.2079467773438,3.1009025832591175,0.0017193615888196772,0.001832509250071588,25.174843267739163,21.315471463959284
10,2019-06-19 20:00:00,22.297506103515616,7.0,1004.6329345703124,1.9728136363636555,0.0,0.0,22.45203659786017,1.3190615519563649
11,2019-06-19 21:00:00,21.96922851562499,0.0,1005.2091064453124,1.1684080499671887,0.0,0.0,21.96922851562499,0.0
12,2019-06-19 22:00:00,21.62999511718749,0.0,1005.8536987304688,0.7610226372737052,0.0,0.0,21.62999511718749,0.0
13,2019-06-19 23:00:00,21.235341796874987,0.0,1006.36962890625,0.6200802692266509,0.0,0.0,21.23534179687499,0.0
14,2019-06-20 00:00:00,20.964223632812487,0.0,1006.5239868164062,0.8552220264639887,0.0,0.0,20.96422363281249,0.0
15,2019-06-20 01:00:00,20.89729858398437,0.0,1006.3329467773438,1.1840517044646393,0.0,0.0,20.897298583984366,0.0
16,2019-06-20 02:00:00,20.530721435546862,0.0,1006.1427612304688,0.30958656941921425,0.0,0.0,20.530721435546866,0.0
17,2019-06-20 03:00:00,20.500051269531237,0.0,1005.9777221679688,1.2049834198516947,0.0,0.0,20.50005126953124,0.0
18,2019-06-20 04:00:00,20.240163574218737,0.0,1005.6904296875,1.3853707610100414,0.0,0.0,20.24016357421874,0.0
19,2019-06-20 05:00:00,20.107412109374987,0.0,1005.851318359375,0.8565362827430236,0.0,0.0,20.10741210937499,0.0
20,2019-06-20 06:00:00,20.55080200195312,23.125,1006.4402465820312,1.9130751351131552,0.0,0.0,21.053750075857806,4.308516436081993
21,2019-06-20 07:00:00,20.698659667968737,134.63140869140622,1007.03076171875,1.5634220627752007,0.0,0.0,23.58319587346631,24.550812507006338
22,2019-06-20 08:00:00,21.095601806640612,271.2970466613769,1007.6807861328124,1.08250307432903,0.0,0.0,26.876047369284947,48.78197822575644
23,2019-06-20 09:00:00,21.410878906249987,414.6006317138672,1008.0306396484376,0.6359004548044381,0.0,0.0,30.333560597424594,74.62477315216817
24,2019-06-20 10:00:00,21.95134521484374,559.6000823974608,1008.079833984375,0.611425161744679,0.0,0.0,34.19223545580434,101.34316406363226
25,2019-06-20 11:00:00,22.54411865234374,690.6936111450195,1008.0918579101562,1.190524033663868,0.0,0.0,37.89086676522754,125.81488507239634
26,2019-06-20 12:00:00,23.041890869140616,770.0314598083496,1008.0656127929688,1.8236484110857771,0.0,0.0,40.26086136313495,140.27078583733845
27,2019-06-20 13:00:00,23.32115722656249,787.344352722168,1007.9159545898438,2.4019523505929694,0.0,0.0,40.802886944048,142.20398531517822
28,2019-06-20 14:00:00,23.32774902343749,750.098991394043,1007.6373901367188,2.752238866313229,0.0,0.0,39.605924655380534,132.84004935730925
29,2019-06-20 15:00:00,23.12407470703124,632.9130058288573,1007.357666015625,2.7473772082422685,0.0,0.0,36.25128617411144,108.08970076759483
30,2019-06-20 16:00:00,23.02239013671874,535.5021266937257,1007.3611450195312,2.2803488125855553,0.0,0.0,33.17630252794339,84.2906280684171
31,2019-06-20 17:00:00,22.88200927734374,374.28789138793945,1007.107177734375,1.9121753739628011,0.0,0.0,28.595616619131135,48.0029625467408
32,2019-06-20 18:00:00,22.626424560546866,212.91974759101868,1006.9769897460938,1.6988387863518093,0.0,0.0,23.512309574654466,7.5413024782700155
33,2019-06-20 19:00:00,22.388326416015616,83.375,1007.0946655273438,1.210313375658447,0.0,0.0,24.651818026046612,19.21206795207672
34,2019-06-20 20:00:00,22.055745849609366,6.4375,1007.5253295898438,1.0113672330168881,0.0,0.0,22.197831430048893,1.2136228730529703
35,2019-06-20 21:00:00,21.72087646484374,0.0,1007.8711547851562,0.5546159593952771,0.0,0.0,21.72087646484374,0.0
36,2019-06-20 22:00:00,21.49123168945312,0.0,1008.13623046875,0.2984172751705452,0.0,0.0,21.491231689453116,0.0
37,2019-06-20 23:00:00,21.44539428710937,0.0,1008.8308715820312,0.5613541274708291,0.0,0.0,21.445394287109366,0.0
38,2019-06-21 00:00:00,21.320913085937487,0.0,1008.7781982421876,0.5959089123982747,0.0,0.0,21.32091308593749,0.0
39,2019-06-21 01:00:00,21.059041748046862,0.0,1008.5761108398438,0.6797349279070345,0.0,0.0,21.059041748046866,0.0
40,2019-06-21 02:00:00,20.95638061523437,0.0,1008.2459716796876,1.1280323631427023,0.0,0.0,20.956380615234366,0.0
41,2019-06-21 03:00:00,20.786519775390612,0.0,1007.931640625,1.6684393836557567,0.0,0.0,20.786519775390616,0.0
42,2019-06-21 04:00:00,20.460592041015612,0.0,1007.8811645507812,1.4329063768176522,0.0,0.0,20.460592041015616,0.0
43,2019-06-21 05:00:00,20.367727050781237,0.0,1007.7871704101562,1.0518917626200892,0.0,0.0,20.36772705078124,0.0
44,2019-06-21 06:00:00,20.362294921874987,16.625,1007.9481201171876,0.9984501319768863,0.0,0.0,20.725250428140612,3.111875466539169
45,2019-06-21 07:00:00,20.45241333007812,94.79333710670471,1007.8213500976562,1.5968614550249745,0.0,0.0,22.529717444075516,17.728192915590824
46,2019-06-21 08:00:00,20.956929931640612,167.2913122177124,1007.83740234375,1.245546489551419,0.0,0.0,24.63371519123507,31.20928046680327
