index,lons,lats,Pressure reduced to MSL0 hPa,Pressure reduced to MSL1 hPa,Pressure reduced to MSL2 hPa,Pressure reduced to MSL3 hPa,Pressure reduced to MSL4 hPa,Pressure reduced to MSL5 hPa,Pressure reduced to MSL6 hPa,Pressure reduced to MSL7 hPa,Pressure reduced to MSL8 hPa,Pressure reduced to MSL9 hPa,Pressure reduced to MSL10 hPa,Pressure reduced to MSL11 hPa,Pressure reduced to MSL12 hPa,Pressure reduced to MSL13 hPa,Pressure reduced to MSL14 hPa,Pressure reduced to MSL15 hPa
134846,130.375,33.6000000000008,1007.46337890625,1007.1511840820312,1007.0093383789062,1006.2681274414062,1005.4614868164062,1004.7549438476562,1004.2459106445312,1004.1307373046875,1004.0614013671875,1004.2079467773438,1004.6329345703125,1005.2091064453125,1005.8536987304688,1006.36962890625,1006.5239868164062,1006.3329467773438
