index,lons,lats,temperature FH0,temperature FH1,temperature FH2,temperature FH3,temperature FH4,temperature FH5,temperature FH6,temperature FH7,temperature FH8,temperature FH9,temperature FH10,temperature FH11
134846,130.375,33.6000000000008,19.86211181640624,19.786397705078116,19.74236083984374,19.622396240234366,19.51732421874999,19.54814697265624,20.187215576171866,20.618123779296866,21.08080078124999,21.74260498046874,22.311300048828116,22.640950927734366
