index,lons,lats,temperature FH0,temperature FH1,temperature FH2,temperature FH3,temperature FH4,temperature FH5,temperature FH6,temperature FH7,temperature FH8,temperature FH9,temperature FH10,temperature FH11,temperature FH12,temperature FH13,temperature FH14,temperature FH15
134846,130.375,33.6000000000008,20.26524902343749,20.42229248046874,20.45976806640624,20.50237060546874,20.553304443359366,20.726644287109366,20.716695556640616,20.65660644531249,20.46452880859374,20.33952880859374,20.205953369140616,20.239949951171866,20.02690673828124,19.743062744140616,19.58598876953124,19.423604736328116
