index,lons,lats,Uwind FH0m/s,Uwind FH1m/s,Uwind FH2m/s,Uwind FH3m/s,Uwind FH4m/s,Uwind FH5m/s,Uwind FH6m/s,Uwind FH7m/s,Uwind FH8m/s,Uwind FH9m/s,Uwind FH10m/s,Uwind FH11m/s,Uwind FH12m/s,Uwind FH13m/s,Uwind FH14m/s,Uwind FH15m/s
134846,130.375,33.6000000000008,0.9865093231201172,1.3523101806640625,1.3711414337158203,1.3652362823486328,1.3623104095458984,1.2487754821777344,1.0893058776855469,1.0135498046875,0.9173412322998047,0.4757957458496094,-0.49541664123535156,-1.1946907043457031,-1.4831047058105469,-2.0572681427001953,-1.3378620147705078,-1.5639286041259766
