index,lons,lats,temperature FH16,temperature FH17,temperature FH18,temperature FH19,temperature FH20,temperature FH21,temperature FH22,temperature FH23,temperature FH24,temperature FH25,temperature FH26,temperature FH27,temperature FH28,temperature FH29,temperature FH30,temperature FH31,temperature FH32,temperature FH33
134846,130.375,33.6000000000008,19.168416748046866,18.95812011718749,18.67070556640624,18.81596923828124,18.79320312499999,18.696309814453116,19.10674072265624,19.924764404296866,20.78563476562499,21.292745361328116,21.59795166015624,21.584981689453116,21.44237304687499,21.36418701171874,21.244466552734366,21.013753662109366,20.93785644531249,20.837484130859366
