index,lons,lats,Vwind FH34m/s,Vwind FH35m/s,Vwind FH36m/s,Vwind FH37m/s,Vwind FH38m/s,Vwind FH39m/s
134846,130.375,33.6000000000008,0.7289905548095703,-0.07214736938476562,-0.37842845916748047,-1.783172607421875,-3.117887496948242,-2.487701416015625
