index,lons,lats,Uwind FH40m/s,Uwind FH41m/s,Uwind FH42m/s,Uwind FH43m/s,Uwind FH44m/s,Uwind FH45m/s,Uwind FH46m/s,Uwind FH47m/s,Uwind FH48m/s,Uwind FH49m/s,Uwind FH50m/s,Uwind FH51m/s
134846,130.375,33.6000000000008,1.201171875,0.44232845306396484,0.08098411560058594,-0.42506980895996094,-0.23334407806396484,-0.05017662048339844,-0.0012569427490234375,0.10902023315429688,-0.020020484924316406,-0.5794448852539062,-0.5978889465332031,-1.2335901260375977
