index,lons,lats,Uwind FH40m/s,Uwind FH41m/s,Uwind FH42m/s,Uwind FH43m/s,Uwind FH44m/s,Uwind FH45m/s,Uwind FH46m/s,Uwind FH47m/s,Uwind FH48m/s,Uwind FH49m/s,Uwind FH50m/s,Uwind FH51m/s
134846,130.375,33.6000000000008,0.36825084686279297,0.048438072204589844,-1.0896015167236328,-0.9181022644042969,-1.0301132202148438,-1.3152227401733398,-0.9481945037841797,-0.6251716613769531,-0.40447521209716797,0.2674541473388672,0.9222335815429688,1.262303352355957
