index,lons,lats,Uwind FH34m/s,Uwind FH35m/s,Uwind FH36m/s,Uwind FH37m/s,Uwind FH38m/s,Uwind FH39m/s
134846,130.375,33.6000000000008,-0.2532968521118164,-0.2583503723144531,0.08459186553955078,0.6936988830566406,1.1317987442016602,1.5692520141601562
