index,lons,lats,temperature FH0,temperature FH1,temperature FH2,temperature FH3,temperature FH4,temperature FH5,temperature FH6,temperature FH7,temperature FH8,temperature FH9,temperature FH10,temperature FH11,temperature FH12,temperature FH13,temperature FH14,temperature FH15
134846,130.375,33.6000000000008,18.810567626953116,17.98338867187499,17.703756103515616,17.518575439453116,17.29326416015624,17.112874755859366,17.062215576171866,17.11516357421874,17.01976562499999,16.751912841796866,17.62468505859374,18.46501708984374,18.891805419921866,19.151815185546866,19.20116210937499,19.30382324218749
