index,lons,lats,temperature FH16,temperature FH17,temperature FH18,temperature FH19,temperature FH20,temperature FH21,temperature FH22,temperature FH23,temperature FH24,temperature FH25,temperature FH26,temperature FH27,temperature FH28,temperature FH29,temperature FH30,temperature FH31,temperature FH32,temperature FH33
134846,130.375,33.6000000000008,19.276448974609366,19.02519775390624,19.00029541015624,18.86662841796874,18.762471923828116,18.65331054687499,18.240377197265616,17.93132568359374,17.626973876953116,17.40935302734374,17.196676025390616,17.116048583984366,17.00224853515624,16.70757080078124,16.68370605468749,16.56950927734374,16.636922607421866,16.275777587890616
