index,lons,lats,Vwind FH40m/s,Vwind FH41m/s,Vwind FH42m/s,Vwind FH43m/s,Vwind FH44m/s,Vwind FH45m/s,Vwind FH46m/s,Vwind FH47m/s,Vwind FH48m/s,Vwind FH49m/s,Vwind FH50m/s,Vwind FH51m/s
134846,130.375,33.6000000000008,-0.3723869323730469,-0.6937227249145508,-0.4813508987426758,-0.7273855209350586,-0.3199167251586914,0.02223491668701172,1.2201642990112305,0.9837379455566406,-0.002552032470703125,-1.2621707916259766,-2.1061582565307617,-2.6343374252319336
