index,lons,lats,Vwind FH0m/s,Vwind FH1m/s,Vwind FH2m/s,Vwind FH3m/s,Vwind FH4m/s,Vwind FH5m/s,Vwind FH6m/s,Vwind FH7m/s,Vwind FH8m/s,Vwind FH9m/s,Vwind FH10m/s,Vwind FH11m/s,Vwind FH12m/s,Vwind FH13m/s,Vwind FH14m/s,Vwind FH15m/s
134846,130.375,33.6000000000008,0.8333148956298828,-0.1077585220336914,-1.9665355682373047,-2.842310905456543,-3.7928571701049805,-4.910984992980957,-3.7007884979248047,-2.4157848358154297,-2.096752166748047,-1.5709152221679688,-1.4980506896972656,-1.084364891052246,-1.551640510559082,0.15631389617919922,0.8479337692260742,0.25568580627441406
