index,lons,lats,Uwind FH34m/s,Uwind FH35m/s,Uwind FH36m/s,Uwind FH37m/s,Uwind FH38m/s,Uwind FH39m/s
134846,130.375,33.6000000000008,1.5880908966064453,1.6975059509277344,1.5732336044311523,1.170267105102539,1.3699769973754883,0.8526906967163086
