index,lons,lats,temperature FH0,temperature FH1,temperature FH2,temperature FH3,temperature FH4,temperature FH5,temperature FH6,temperature FH7,temperature FH8,temperature FH9,temperature FH10,temperature FH11
134846,130.375,33.6000000000008,20.81108642578124,20.72020507812499,20.54662109374999,20.304097900390616,20.159993896484366,20.08550048828124,20.522542724609366,20.69597412109374,21.177144775390616,21.83818603515624,22.585469970703116,23.141378173828116
