index,lons,lats,Uwind FH0m/s,Uwind FH1m/s,Uwind FH2m/s,Uwind FH3m/s,Uwind FH4m/s,Uwind FH5m/s,Uwind FH6m/s,Uwind FH7m/s,Uwind FH8m/s,Uwind FH9m/s,Uwind FH10m/s,Uwind FH11m/s,Uwind FH12m/s,Uwind FH13m/s,Uwind FH14m/s,Uwind FH15m/s
134846,130.375,33.6000000000008,-1.0018577575683594,0.32018089294433594,1.1212348937988281,1.4785919189453125,1.7459173202514648,1.9613208770751953,2.3045921325683594,2.482699394226074,1.6083650588989258,1.2941484451293945,1.429819107055664,1.986832618713379,1.9190797805786133,1.2553901672363281,1.323197364807129,1.3488988876342773
