index,lons,lats,Pressure reduced to MSL0 hPa,Pressure reduced to MSL1 hPa,Pressure reduced to MSL2 hPa,Pressure reduced to MSL3 hPa,Pressure reduced to MSL4 hPa,Pressure reduced to MSL5 hPa,Pressure reduced to MSL6 hPa,Pressure reduced to MSL7 hPa,Pressure reduced to MSL8 hPa,Pressure reduced to MSL9 hPa,Pressure reduced to MSL10 hPa,Pressure reduced to MSL11 hPa,Pressure reduced to MSL12 hPa,Pressure reduced to MSL13 hPa,Pressure reduced to MSL14 hPa,Pressure reduced to MSL15 hPa
134846,130.375,33.6000000000008,1013.4140014648438,1013.04296875,1013.6870727539062,1013.5164184570312,1012.9586791992188,1012.7250366210938,1012.7147216796875,1012.7742309570312,1012.6121826171875,1012.636474609375,1013.1015014648438,1013.5409545898438,1013.9588012695312,1014.0279541015625,1014.0589599609375,1013.8619384765625
