index,lons,lats,temperature FH0,temperature FH1,temperature FH2,temperature FH3,temperature FH4,temperature FH5
134846,130.375,33.6000000000008,21.29515624999999,21.053914794921866,20.841573486328116,20.625936279296866,20.658162841796866,20.856893310546866
