index,lons,lats,Vwind FH0m/s,Vwind FH1m/s,Vwind FH2m/s,Vwind FH3m/s,Vwind FH4m/s,Vwind FH5m/s,Vwind FH6m/s,Vwind FH7m/s,Vwind FH8m/s,Vwind FH9m/s,Vwind FH10m/s,Vwind FH11m/s,Vwind FH12m/s,Vwind FH13m/s,Vwind FH14m/s,Vwind FH15m/s
135328,130.4375,33.5500000000008,0.46927833557128906,-0.13721084594726562,-0.6080713272094727,-0.1191549301147461,0.5513782501220703,0.8667392730712891,0.7639627456665039,0.03112030029296875,0.1932220458984375,-0.41709327697753906,0.6025276184082031,-0.3892660140991211,-0.26920413970947266,-0.4786033630371094,-0.6167917251586914,-1.2147941589355469
