index,lons,lats,Uwind FH0m/s,Uwind FH1m/s,Uwind FH2m/s,Uwind FH3m/s,Uwind FH4m/s,Uwind FH5m/s,Uwind FH6m/s,Uwind FH7m/s,Uwind FH8m/s,Uwind FH9m/s,Uwind FH10m/s,Uwind FH11m/s,Uwind FH12m/s,Uwind FH13m/s,Uwind FH14m/s,Uwind FH15m/s
135328,130.4375,33.5500000000008,0.7813739776611328,1.19927978515625,-0.10755157470703125,0.1268177032470703,-1.2991647720336914,-0.8944692611694336,-0.6143093109130859,-0.6584606170654297,-0.20708656311035156,0.1021270751953125,-1.3642892837524414,0.02965831756591797,0.001880645751953125,-0.1127777099609375,-0.1714038848876953,0.6127338409423828
