index,lons,lats,temperature FH16,temperature FH17,temperature FH18,temperature FH19,temperature FH20,temperature FH21,temperature FH22,temperature FH23,temperature FH24,temperature FH25,temperature FH26,temperature FH27
135328,130.4375,33.5500000000008,21.652425537109366,21.920675048828116,22.153829345703116,21.994344482421866,21.31712890624999,19.94200683593749,18.011312255859366,16.410421142578116,15.501424560546866,15.116872558593741,14.535024414062491,13.738698730468741
