index,lons,lats,Uwind FH16m/s,Uwind FH17m/s,Uwind FH18m/s,Uwind FH19m/s,Uwind FH20m/s,Uwind FH21m/s,Uwind FH22m/s,Uwind FH23m/s,Uwind FH24m/s,Uwind FH25m/s,Uwind FH26m/s,Uwind FH27m/s,Uwind FH28m/s,Uwind FH29m/s,Uwind FH30m/s,Uwind FH31m/s,Uwind FH32m/s,Uwind FH33m/s
135328,130.4375,33.5500000000008,-0.6306324005126953,-0.5557632446289062,-0.6749134063720703,-0.6702547073364258,-0.6082067489624023,-0.7541913986206055,-0.7133874893188477,-0.47971248626708984,-1.1043424606323242,-1.1009464263916016,-1.1314163208007812,-1.8807992935180664,-1.6286697387695312,-1.465611457824707,-1.4592695236206055,-1.747873306274414,-1.6575756072998047,-1.0332221984863281
