index,lons,lats,Vwind FH0m/s,Vwind FH1m/s,Vwind FH2m/s,Vwind FH3m/s,Vwind FH4m/s,Vwind FH5m/s,Vwind FH6m/s,Vwind FH7m/s,Vwind FH8m/s,Vwind FH9m/s,Vwind FH10m/s,Vwind FH11m/s,Vwind FH12m/s,Vwind FH13m/s,Vwind FH14m/s,Vwind FH15m/s
135328,130.4375,33.5500000000008,0.20730972290039062,0.18475627899169922,0.19324016571044922,-0.15634536743164062,-0.7352876663208008,-1.4419946670532227,-1.468775749206543,-1.2835187911987305,-0.5653190612792969,-0.03865814208984375,-0.4620542526245117,-0.42658424377441406,-0.5529079437255859,-0.5884876251220703,0.6118450164794922,0.9301033020019531
