index,lons,lats,temperature FH0,temperature FH1,temperature FH2,temperature FH3,temperature FH4,temperature FH5,temperature FH6,temperature FH7,temperature FH8,temperature FH9,temperature FH10,temperature FH11,temperature FH12,temperature FH13,temperature FH14,temperature FH15
135328,130.4375,33.5500000000008,15.331411132812491,14.637532958984366,13.797139892578116,13.118215332031241,13.899038085937491,13.094472656249991,12.717885742187491,12.390706787109366,12.244222412109366,11.902822265624991,12.981984863281241,13.902578124999991,15.595815429687491,17.306356201171866,18.151082763671866,18.05718017578124
