index,lons,lats,Vwind FH16m/s,Vwind FH17m/s,Vwind FH18m/s,Vwind FH19m/s,Vwind FH20m/s,Vwind FH21m/s
135328,130.4375,33.5500000000008,0.6391410827636719,0.9013824462890625,1.2715187072753906,1.7806663513183594,2.0128955841064453,2.1442508697509766
