index,lons,lats,temperature FH0,temperature FH1,temperature FH2,temperature FH3,temperature FH4,temperature FH5,temperature FH6,temperature FH7,temperature FH8,temperature FH9,temperature FH10,temperature FH11,temperature FH12,temperature FH13,temperature FH14,temperature FH15
135328,130.4375,33.5500000000008,15.287923583984366,18.576680908203116,20.245260009765616,21.40117431640624,21.770467529296866,21.58897949218749,20.65624023437499,19.63384033203124,19.12700439453124,18.052144775390616,16.418294677734366,15.383992919921866,14.783986816406241,14.293142089843741,14.027974853515616,13.965139160156241
