index,lons,lats,Uwind FH0m/s,Uwind FH1m/s,Uwind FH2m/s,Uwind FH3m/s,Uwind FH4m/s,Uwind FH5m/s,Uwind FH6m/s,Uwind FH7m/s,Uwind FH8m/s,Uwind FH9m/s,Uwind FH10m/s,Uwind FH11m/s,Uwind FH12m/s,Uwind FH13m/s,Uwind FH14m/s,Uwind FH15m/s
135328,130.4375,33.5500000000008,-0.5710468292236328,-0.5808649063110352,-1.0511198043823242,-0.5649824142456055,-0.0681467056274414,1.0139274597167969,1.651494026184082,1.808126449584961,1.5768184661865234,1.1897926330566406,0.09100151062011719,0.012273788452148438,0.14878082275390625,-0.1986217498779297,-0.4028034210205078,-0.8231372833251953
