index,lons,lats,temperature FH16,temperature FH17,temperature FH18,temperature FH19,temperature FH20,temperature FH21,temperature FH22,temperature FH23,temperature FH24,temperature FH25,temperature FH26,temperature FH27
135328,130.4375,33.5500000000008,14.488363037109366,14.236348876953116,13.993367919921866,13.620992431640616,13.379750976562491,13.099935302734366,13.767476806640616,15.687978515624991,18.12987304687499,20.336446533203116,21.521810302734366,22.24657226562499
