index,lons,lats,Uwind FH16m/s,Uwind FH17m/s,Uwind FH18m/s,Uwind FH19m/s,Uwind FH20m/s,Uwind FH21m/s,Uwind FH22m/s,Uwind FH23m/s,Uwind FH24m/s,Uwind FH25m/s,Uwind FH26m/s,Uwind FH27m/s,Uwind FH28m/s,Uwind FH29m/s,Uwind FH30m/s,Uwind FH31m/s,Uwind FH32m/s,Uwind FH33m/s
135328,130.4375,33.5500000000008,0.7873516082763672,0.7401065826416016,0.5360450744628906,0.36565208435058594,-0.29784393310546875,-0.11278724670410156,-0.11280059814453125,-0.6458053588867188,0.18872833251953125,-0.08476448059082031,-0.8332881927490234,-0.8515415191650391,-1.0188770294189453,-0.9549732208251953,-0.9966468811035156,-1.0826377868652344,-1.0650672912597656,-1.0639781951904297
