index,lons,lats,Uwind FH16m/s,Uwind FH17m/s,Uwind FH18m/s,Uwind FH19m/s,Uwind FH20m/s,Uwind FH21m/s,Uwind FH22m/s,Uwind FH23m/s,Uwind FH24m/s,Uwind FH25m/s,Uwind FH26m/s,Uwind FH27m/s
135328,130.4375,33.5500000000008,-0.8859291076660156,-0.8714504241943359,-0.9071340560913086,-1.0053749084472656,-1.059586524963379,-1.0088539123535156,-1.0308542251586914,-1.1802940368652344,-0.8648357391357422,0.020853042602539062,0.6694316864013672,0.6966896057128906
