index,lons,lats,Uwind FH16m/s,Uwind FH17m/s,Uwind FH18m/s,Uwind FH19m/s,Uwind FH20m/s,Uwind FH21m/s
135328,130.4375,33.5500000000008,-0.4577140808105469,-0.08090972900390625,-0.42995262145996094,-0.6330318450927734,-0.743870735168457,-0.9055089950561523
