index,lons,lats,temperature FH16,temperature FH17,temperature FH18,temperature FH19,temperature FH20,temperature FH21,temperature FH22,temperature FH23,temperature FH24,temperature FH25,temperature FH26,temperature FH27,temperature FH28,temperature FH29,temperature FH30,temperature FH31,temperature FH32,temperature FH33
135328,130.4375,33.5500000000008,18.18962646484374,18.539327392578116,18.75566650390624,18.662984619140616,18.72380615234374,18.240499267578116,16.805623779296866,15.819906005859366,14.902669677734366,14.107564697265616,13.580037841796866,12.911947021484366,12.652303466796866,12.450216064453116,12.184316406249991,12.014211425781241,11.996968994140616,12.081899414062491
