index,lons,lats,temperature FH16,temperature FH17,temperature FH18,temperature FH19,temperature FH20,temperature FH21
135328,130.4375,33.5500000000008,12.976400146484366,15.449483642578116,17.88261962890624,19.228597412109366,20.35191894531249,21.20586181640624
