index,lons,lats,temperature FH16,temperature FH17,temperature FH18,temperature FH19,temperature FH20,temperature FH21,temperature FH22,temperature FH23,temperature FH24,temperature FH25,temperature FH26,temperature FH27
135328,130.4375,33.5500000000008,13.689992675781241,13.613332519531241,13.019735107421866,13.526510009765616,13.597677001953116,13.882528076171866,15.322469482421866,18.06859374999999,20.653402099609366,22.25334716796874,24.057943115234366,24.783956298828116
