index,lons,lats,radiation FH16-17W/m2(avg),radiation FH17-18W/m2(avg),radiation FH18-19W/m2(avg),radiation FH19-20W/m2(avg),radiation FH20-21W/m2(avg),radiation FH21-22W/m2(avg)
135328,130.4375,33.5500000000008,78.12321972846985,227.0311632156372,401.25839710235596,542.6320304870605,545.0617218017578,560.7086753845215
