index,lons,lats,radiation FH16-17W/m2(avg),radiation FH17-18W/m2(avg),radiation FH18-19W/m2(avg),radiation FH19-20W/m2(avg),radiation FH20-21W/m2(avg),radiation FH21-22W/m2(avg),radiation FH22-23W/m2(avg),radiation FH23-24W/m2(avg),radiation FH24-25W/m2(avg),radiation FH25-26W/m2(avg),radiation FH26-27W/m2(avg),radiation FH27-28W/m2(avg)
135328,130.4375,33.5500000000008,0.0,0.0,0.0,0.0,0.0,2.9375,91.01342809200287,270.26311206817627,446.72373390197754,498.7675971984863,655.1399879455566,669.7000541687012
