index,lons,lats,Uwind FH16m/s,Uwind FH17m/s,Uwind FH18m/s,Uwind FH19m/s,Uwind FH20m/s,Uwind FH21m/s,Uwind FH22m/s,Uwind FH23m/s,Uwind FH24m/s,Uwind FH25m/s,Uwind FH26m/s,Uwind FH27m/s
135328,130.4375,33.5500000000008,0.6467514038085938,0.6632766723632812,-0.09480953216552734,-1.2743492126464844,-0.9766941070556641,-1.0986862182617188,-1.1510820388793945,-1.4145889282226562,-1.3974571228027344,-1.1523218154907227,-0.5448827743530273,-0.15217208862304688
